onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.484	4.5	SmallProblem	2744	0	2	7	9
12.484	4.5	SmallProblem	1800	1	2	3	5
19.3	4.5	SmallProblem	1984	1	3	4	9
24.484	4.5	SmallProblem	2552	1	6	2	8
30.484	4.5	SmallProblem	3272	1	5	3	8
36.984	4.5	SmallProblem	1884	1	4	2	8
54.484	4.5	Plus1	1680	1	9	1	12
60.984	4.5	Plus1	1868	1	3	1	5
66.984	4.5	Plus1	1332	1	8	1	9
72.484	4.5	Plus1	1832	1	7	1	8
78.484	4.5	Plus1	1520	1	4	1	6
84.984	4.5	Plus1	2652	1	8	1	11
102.484	4.5	LargeProblem	2320	1	6	7	14
108.484	4.5	LargeProblem	3496	0	9	4	14
114.984	4.5	LargeProblem	4068	1	3	9	13
120.484	4.5	LargeProblem	2432	0	8	6	14
126.984	4.5	LargeProblem	3989	1	4	8	12
132.484	4.5	LargeProblem	3288	1	9	5	16
144.484	4.5	Plus1	1408	1	4	1	5
149.984	4.5	Plus1	2188	1	5	1	8
155.984	4.5	Plus1	1284	1	3	1	4
162.484	4.5	Plus1	1800	1	7	1	9
168.484	4.5	Plus1	1992	1	6	1	7
174.984	4.5	Plus1	1468	1	2	1	3
186.484	4.5	LargeProblem	4192	1	5	8	13
192.484	4.5	LargeProblem	4648	0	7	4	11
197.984	4.5	LargeProblem	2308	0	7	5	12
204.484	4.5	LargeProblem	2496	0	5	6	13
210.484	4.5	LargeProblem	3440	1	8	3	13
216.984	4.5	LargeProblem	2316	0	2	9	11
234.484	4.5	SmallProblem	3176	1	8	2	11
240.484	4.5	SmallProblem	2776	1	6	4	10
246.984	4.5	SmallProblem	3732	1	2	5	8
252.484	4.5	SmallProblem	1696	1	7	3	12
258.984	4.5	SmallProblem	3972	1	4	5	10
264.484	4.5	SmallProblem	2320	1	3	6	9
