onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	5321	0	8	5	15
12.483	4.5	LargeProblem	393	0	4	9	13
17.983	4.5	LargeProblem	1125	1	6	5	11
24.483	4.5	LargeProblem	0	0	5	7	14
29.983	4.5	LargeProblem	990	1	7	6	13
35.983	4.5	LargeProblem	1085	1	4	7	12
54.483	4.5	SmallProblem	2345	1	5	2	7
59.983	4.5	SmallProblem	2077	1	3	2	7
65.983	4.5	SmallProblem	1653	1	2	8	10
72.483	4.5	SmallProblem	1881	0	4	6	11
77.983	4.5	SmallProblem	2933	0	7	2	10
83.983	4.5	SmallProblem	3933	0	2	6	9
96.483	4.5	SmallProblem	2001	0	4	3	7
102.483	4.5	SmallProblem	3465	0	3	5	10
107.983	4.5	SmallProblem	4773	1	3	7	10
114.483	4.5	SmallProblem	5281	1	2	4	6
119.983	4.5	SmallProblem	4309	1	5	4	9
126.483	4.5	SmallProblem	1073	0	6	3	11
144.483	4.5	Plus1	1153	1	2	1	3
150.983	4.5	Plus1	2245	0	6	1	8
156.483	4.5	Plus1	0	0	5	1	6
162.483	4.5	Plus1	2905	0	4	1	7
168.983	4.5	Plus1	4133	1	3	1	4
174.483	4.5	Plus1	3457	1	5	1	7
192.483	4.5	Plus1	1609	1	9	1	10
197.983	4.5	Plus1	2934	0	8	1	11
204.483	4.5	Plus1	2954	1	6	1	7
210.483	4.5	Plus1	2170	1	7	1	8
215.983	4.5	Plus1	3974	0	2	1	4
221.983	4.5	Plus1	2014	1	9	1	12
234.483	4.5	LargeProblem	1770	0	6	8	15
239.983	4.5	LargeProblem	3910	1	9	3	12
246.483	4.5	LargeProblem	3234	0	9	2	13
252.483	4.5	LargeProblem	2610	1	5	9	14
257.984	4.5	LargeProblem	2269	0	8	4	13
264.484	4.5	LargeProblem	2401	1	3	8	11
