onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.484	4.5	LargeProblem	3794	1	7	4	11
12.484	4.5	LargeProblem	2762	1	3	9	13
18.984	4.5	LargeProblem	3262	0	6	7	14
24.484	4.5	LargeProblem	2906	1	7	5	12
30.484	4.5	LargeProblem	2490	0	9	4	14
35.984	4.5	LargeProblem	3254	1	2	9	11
54.484	4.5	Plus1	2442	0	8	1	11
59.984	4.5	Plus1	4046	1	4	1	5
65.984	4.5	Plus1	4734	1	5	1	8
72.484	4.5	Plus1	3050	1	4	1	6
77.984	4.5	Plus1	2958	0	6	1	7
84.484	4.5	Plus1	2466	1	2	1	3
96.484	4.5	Plus1	3138	1	3	1	5
102.984	4.5	Plus1	4134	1	8	1	9
108.484	4.5	Plus1	2609	0	3	1	4
114.484	4.5	Plus1	4290	1	9	1	12
119.984	4.5	Plus1	3518	0	7	1	9
125.984	4.5	Plus1	0	0	7	1	8
144.484	4.5	SmallProblem	3418	1	2	7	9
150.484	4.5	SmallProblem	0	0	5	3	8
156.984	4.5	SmallProblem	2726	0	7	3	12
162.484	4.5	SmallProblem	2594	1	2	5	8
168.984	4.5	SmallProblem	2286	0	8	2	11
174.484	4.5	SmallProblem	2450	1	6	2	8
186.484	4.5	SmallProblem	0	0	4	2	8
191.984	4.5	SmallProblem	2862	1	6	4	10
198.484	4.5	SmallProblem	2746	1	4	5	10
204.484	4.5	SmallProblem	2658	0	2	3	5
210.984	4.5	SmallProblem	2238	0	3	6	9
216.484	4.5	SmallProblem	3650	0	3	4	9
234.484	4.5	LargeProblem	3250	1	5	8	13
239.984	4.5	LargeProblem	3078	0	9	5	16
245.984	4.5	LargeProblem	3102	1	8	6	14
252.484	4.5	LargeProblem	1922	1	4	8	12
257.984	4.5	LargeProblem	2446	0	8	3	13
263.984	4.5	LargeProblem	1046	1	5	6	13
