onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	SmallProblem	2227	1	2	4	6
11.983	4.5	SmallProblem	1551	1	4	6	11
20.2	4.5	SmallProblem	2878	1	3	5	10
24.483	4.5	SmallProblem	2267	1	6	3	11
29.983	4.5	SmallProblem	2087	1	2	6	9
35.983	4.5	SmallProblem	1631	0	3	7	10
54.483	4.5	Plus1	2355	1	2	1	4
60.483	4.5	Plus1	2347	1	2	1	3
66.983	4.5	Plus1	1663	1	5	1	7
72.483	4.5	Plus1	1555	1	6	1	7
78.983	4.5	Plus1	1783	1	3	1	4
84.983	4.5	Plus1	2383	1	8	1	11
102.483	4.5	LargeProblem	2571	1	9	2	13
108.983	4.5	LargeProblem	1327	1	8	5	15
114.983	4.5	LargeProblem	1463	1	7	6	13
120.483	4.5	LargeProblem	1171	1	6	8	15
126.983	4.5	LargeProblem	2479	1	8	4	13
132.983	4.5	LargeProblem	3743	1	6	5	11
150.484	4.5	LargeProblem	2050	0	9	3	12
156.984	4.5	LargeProblem	1822	1	5	9	14
162.484	4.5	LargeProblem	2018	1	3	8	11
168.484	4.5	LargeProblem	1778	1	5	7	14
173.984	4.5	LargeProblem	2318	1	4	7	12
180.484	4.5	LargeProblem	1658	1	4	9	13
192.484	4.5	Plus1	2834	1	6	1	8
198.984	4.5	Plus1	1726	0	7	1	8
204.484	4.5	Plus1	1778	1	9	1	12
210.484	4.5	Plus1	1394	1	9	1	10
215.984	4.5	Plus1	1470	1	5	1	6
222.484	4.5	Plus1	3002	1	4	1	7
234.484	4.5	SmallProblem	978	1	7	2	10
240.984	4.5	SmallProblem	1494	0	3	2	7
246.984	4.5	SmallProblem	1942	1	5	2	7
252.484	4.5	SmallProblem	1242	1	2	8	10
258.484	4.5	SmallProblem	1082	1	4	3	7
264.984	4.5	SmallProblem	1262	1	5	4	9
