onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	SmallProblem	3084	1	8	2	11
11.967	4.5	SmallProblem	2368	1	5	3	8
20.134	4.5	SmallProblem	3649	1	3	6	9
24.467	4.5	SmallProblem	1836	0	3	4	9
30.467	4.5	SmallProblem	2412	1	6	4	10
36.967	4.5	SmallProblem	3104	1	7	3	12
54.467	4.5	LargeProblem	3108	0	6	7	14
60.467	4.5	LargeProblem	2948	1	5	8	13
66.967	4.5	LargeProblem	2496	1	2	9	11
72.467	4.5	LargeProblem	3460	0	9	5	16
78.467	4.5	LargeProblem	3244	1	8	3	13
83.967	4.5	LargeProblem	3008	1	3	9	13
102.467	4.5	Plus1	2068	1	6	1	7
107.967	4.5	Plus1	1792	1	4	1	5
113.967	4.5	Plus1	2136	1	8	1	11
120.467	4.5	Plus1	1788	1	7	1	9
125.967	4.5	Plus1	1872	1	5	1	8
131.967	4.5	Plus1	1792	1	3	1	4
150.467	4.5	LargeProblem	3372	0	7	4	11
155.967	4.5	LargeProblem	5272	1	4	8	12
161.967	4.5	LargeProblem	2816	0	8	6	14
168.467	4.5	LargeProblem	2204	1	7	5	12
174.467	4.5	LargeProblem	2172	1	9	4	14
179.967	4.5	LargeProblem	3200	1	5	6	13
192.467	4.5	Plus1	2300	1	2	1	3
198.467	4.5	Plus1	2252	1	9	1	12
203.967	4.5	Plus1	1792	1	4	1	6
210.467	4.5	Plus1	1900	1	7	1	8
216.467	4.5	Plus1	2076	1	3	1	5
221.967	4.5	Plus1	1416	1	8	1	9
234.467	4.5	SmallProblem	2764	1	4	5	10
240.467	4.5	SmallProblem	2620	1	4	2	8
246.967	4.5	SmallProblem	4208	1	2	7	9
252.467	4.5	SmallProblem	2252	1	2	5	8
258.967	4.5	SmallProblem	2936	1	6	2	8
264.467	4.5	SmallProblem	1948	1	2	3	5
