onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	Plus1	1962	0	3	1	5
11.983	4.5	Plus1	2718	1	8	1	11
18.383	4.5	Plus1	2014	1	8	1	9
24.483	4.5	Plus1	2962	1	6	1	7
29.983	4.5	Plus1	2254	1	4	1	5
36.483	4.5	Plus1	3154	0	5	1	8
54.483	4.5	LargeProblem	4122	0	9	4	14
59.983	4.5	LargeProblem	3358	1	2	9	11
66.483	4.5	LargeProblem	2594	1	6	7	14
72.483	4.5	LargeProblem	3754	0	8	6	14
77.983	4.5	LargeProblem	0	0	5	8	13
84.483	4.5	LargeProblem	1682	0	8	3	13
102.483	4.5	Plus1	4266	0	9	1	12
107.983	4.5	Plus1	2774	1	4	1	6
114.483	4.5	Plus1	2162	1	7	1	8
120.483	4.5	Plus1	2426	1	3	1	4
126.983	4.5	Plus1	3438	0	7	1	9
132.483	4.5	Plus1	2290	1	2	1	3
144.483	4.5	SmallProblem	3274	0	2	3	5
149.983	4.5	SmallProblem	4406	0	8	2	11
155.983	4.5	SmallProblem	4334	1	3	6	9
162.483	4.5	SmallProblem	0	0	4	2	8
168.483	4.5	SmallProblem	1290	1	2	7	9
174.983	4.5	SmallProblem	2494	0	5	3	8
192.483	4.5	LargeProblem	1386	1	7	4	11
198.483	4.5	LargeProblem	3946	1	3	9	13
204.983	4.5	LargeProblem	2582	1	4	8	12
210.483	4.5	LargeProblem	3242	0	5	6	13
216.983	4.5	LargeProblem	3470	0	9	5	16
222.483	4.5	LargeProblem	1770	1	7	5	12
234.483	4.5	SmallProblem	4762	0	2	5	8
240.983	4.5	SmallProblem	2854	0	7	3	12
246.983	4.5	SmallProblem	5022	0	3	4	9
252.483	4.5	SmallProblem	4018	1	4	5	10
258.483	4.5	SmallProblem	2898	1	6	2	8
264.983	4.5	SmallProblem	2310	1	6	4	10
