onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	Plus1	3256	1	8	1	11
12.967	4.5	Plus1	940	1	3	1	4
19.283	4.5	Plus1	944	1	8	1	9
24.467	4.5	Plus1	2080	1	9	1	12
30.983	4.5	Plus1	1044	1	6	1	7
36.983	4.5	Plus1	1156	1	4	1	6
48.483	4.5	LargeProblem	2488	1	8	3	13
54.983	4.5	LargeProblem	1148	1	8	6	14
60.483	4.5	LargeProblem	2176	1	9	5	16
66.483	4.5	LargeProblem	2224	1	5	6	13
71.983	4.5	LargeProblem	1364	1	2	9	11
78.483	4.5	LargeProblem	2544	1	6	7	14
90.483	4.5	SmallProblem	944	0	6	4	10
95.983	4.5	SmallProblem	988	0	5	3	8
101.967	4.5	SmallProblem	1092	1	3	6	9
108.483	4.5	SmallProblem	1504	1	4	5	10
113.983	4.5	SmallProblem	996	1	2	3	5
120.483	4.5	SmallProblem	1360	1	2	7	9
138.484	4.5	LargeProblem	2071	1	7	4	11
144.984	4.5	LargeProblem	1819	1	9	4	14
150.984	4.5	LargeProblem	2291	1	7	5	12
156.484	4.5	LargeProblem	3255	1	5	8	13
162.984	4.5	LargeProblem	2043	1	3	9	13
168.484	4.5	LargeProblem	1519	1	4	8	12
186.484	4.5	SmallProblem	1223	1	2	5	8
192.984	4.5	SmallProblem	1291	1	3	4	9
198.484	4.5	SmallProblem	1415	1	7	3	12
204.484	4.5	SmallProblem	1151	1	4	2	8
210.984	4.5	SmallProblem	1411	1	8	2	11
216.984	4.5	SmallProblem	1483	1	6	2	8
228.484	4.5	Plus1	1223	1	5	1	8
234.984	4.5	Plus1	1563	1	3	1	5
240.984	4.5	Plus1	955	1	7	1	8
246.484	4.5	Plus1	1935	1	7	1	9
252.984	4.5	Plus1	1147	1	4	1	5
258.484	4.5	Plus1	1455	1	2	1	3
