onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	LargeProblem	2608	1	5	8	13
12.983	4.5	LargeProblem	1620	1	4	8	12
18.483	4.5	LargeProblem	1968	1	6	7	14
24.483	4.5	LargeProblem	2232	1	8	3	13
29.983	4.5	LargeProblem	4708	1	7	5	12
36.467	4.5	LargeProblem	2376	1	9	5	16
54.483	4.5	SmallProblem	3008	1	3	4	9
59.983	4.5	SmallProblem	2028	1	2	3	5
65.983	4.5	SmallProblem	2316	1	8	2	11
72.483	4.5	SmallProblem	2216	1	7	3	12
77.983	4.5	SmallProblem	1940	1	6	4	10
84.483	4.5	SmallProblem	2064	1	2	5	8
102.483	4.5	Plus1	2288	1	8	1	9
107.983	4.5	Plus1	1652	1	3	1	5
114.483	4.5	Plus1	1584	1	3	1	4
120.484	4.5	Plus1	1239	1	2	1	3
126.984	4.5	Plus1	1363	1	5	1	8
132.484	4.5	Plus1	1311	1	7	1	8
150.484	4.5	SmallProblem	1831	1	6	2	8
156.984	4.5	SmallProblem	1699	1	5	3	8
162.984	4.5	SmallProblem	3107	1	3	6	9
168.484	4.5	SmallProblem	3551	1	2	7	9
174.984	4.5	SmallProblem	1763	1	4	5	10
180.484	4.5	SmallProblem	2431	1	4	2	8
192.484	4.5	Plus1	1895	1	6	1	7
198.984	4.5	Plus1	1739	1	9	1	12
204.484	4.5	Plus1	2575	1	4	1	6
210.484	4.5	Plus1	1943	1	8	1	11
215.984	4.5	Plus1	1827	1	4	1	5
222.484	4.5	Plus1	1519	1	7	1	9
234.484	4.5	LargeProblem	2183	1	9	4	14
240.984	4.5	LargeProblem	3267	1	3	9	13
246.984	4.5	LargeProblem	2451	1	8	6	14
252.484	4.5	LargeProblem	2431	1	5	6	13
258.484	4.5	LargeProblem	3247	1	2	9	11
264.984	4.5	LargeProblem	3235	1	7	4	11
