onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	Plus1	3011	1	9	1	12
11.983	4.5	Plus1	2367	1	6	1	7
18.483	4.5	Plus1	1347	1	7	1	8
24.483	4.5	Plus1	1595	1	8	1	9
29.983	4.5	Plus1	2007	1	5	1	8
35.983	4.5	Plus1	1551	1	2	1	3
54.483	4.5	LargeProblem	3987	1	7	4	11
60.483	4.5	LargeProblem	6019	0	4	8	12
66.967	4.5	LargeProblem	1855	1	2	9	11
72.483	4.5	LargeProblem	3099	1	3	9	13
78.983	4.5	LargeProblem	4063	1	8	3	13
84.983	4.5	LargeProblem	0	0	6	7	14
102.483	4.5	LargeProblem	4395	1	5	6	13
108.983	4.5	LargeProblem	2567	1	9	4	14
114.483	4.5	LargeProblem	5547	1	9	5	16
120.467	4.5	LargeProblem	4243	1	5	8	13
126.983	4.5	LargeProblem	5935	1	8	6	14
132.967	4.5	LargeProblem	3527	1	7	5	12
144.483	4.5	SmallProblem	3299	1	7	3	12
150.483	4.5	SmallProblem	2779	1	6	2	8
156.983	4.5	SmallProblem	2335	1	4	5	10
162.483	4.5	SmallProblem	1931	1	5	3	8
168.484	4.5	SmallProblem	4938	1	8	2	11
173.967	4.5	SmallProblem	1551	1	2	3	5
192.484	4.5	Plus1	2226	1	3	1	5
197.984	4.5	Plus1	2374	1	8	1	11
204.484	4.5	Plus1	1874	1	4	1	6
210.484	4.5	Plus1	2906	1	3	1	4
216.984	4.5	Plus1	3238	0	7	1	9
222.484	4.5	Plus1	1706	1	4	1	5
234.484	4.5	SmallProblem	4962	1	2	7	9
239.967	4.5	SmallProblem	1919	1	3	6	9
246.484	4.5	SmallProblem	2546	0	3	4	9
252.484	4.5	SmallProblem	3514	1	4	2	8
258.984	4.5	SmallProblem	2174	1	2	5	8
264.484	4.5	SmallProblem	2794	1	6	4	10
