onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	4621	1	5	9	14
11.983	4.5	LargeProblem	4625	1	8	4	13
17.983	4.5	LargeProblem	4433	1	7	6	13
24.5	4.5	LargeProblem	3500	1	4	9	13
29.983	4.5	LargeProblem	5353	1	3	8	11
35.983	4.5	LargeProblem	4881	0	4	7	12
48.483	4.5	Plus1	1901	1	2	1	4
54.483	4.5	Plus1	1933	1	6	1	7
60.983	4.5	Plus1	2089	1	7	1	8
66.483	4.5	Plus1	2173	1	5	1	6
72.483	4.5	Plus1	3125	1	8	1	11
78.983	4.5	Plus1	2025	1	9	1	10
90.483	4.5	Plus1	1829	1	2	1	3
96.483	4.5	Plus1	3533	1	4	1	7
101.983	4.5	Plus1	3305	0	6	1	8
108.483	4.5	Plus1	1813	1	3	1	4
113.983	4.5	Plus1	3585	1	5	1	7
119.983	4.5	Plus1	2321	1	9	1	12
138.483	4.5	SmallProblem	3621	1	4	3	7
144.483	4.5	SmallProblem	2821	1	5	2	7
150.983	4.5	SmallProblem	2969	1	2	4	6
156.483	4.5	SmallProblem	2949	0	4	6	11
162.483	4.5	SmallProblem	3013	1	3	2	7
167.983	4.5	SmallProblem	5921	1	7	2	10
186.483	4.5	SmallProblem	4133	1	3	5	10
191.983	4.5	SmallProblem	4993	1	2	6	9
197.983	4.5	SmallProblem	2849	1	3	7	10
204.483	4.5	SmallProblem	2093	1	2	8	10
209.983	4.5	SmallProblem	3865	1	6	3	11
215.983	4.5	SmallProblem	4385	1	5	4	9
228.483	4.5	LargeProblem	4373	1	8	5	15
234.483	4.5	LargeProblem	5245	1	5	7	14
240.983	4.5	LargeProblem	5145	1	6	8	15
246.483	4.5	LargeProblem	2413	1	9	2	13
252.483	4.5	LargeProblem	4677	1	9	3	12
258.983	4.5	LargeProblem	4289	1	6	5	11
