onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	4136	1	9	3	12
12.483	4.5	LargeProblem	2904	0	5	7	14
19.366	4.5	LargeProblem	4037	1	6	8	15
24.483	4.5	LargeProblem	4991	1	4	9	13
30.483	4.5	LargeProblem	3496	0	5	9	14
35.983	4.5	LargeProblem	5276	1	7	6	13
48.483	4.5	Plus1	1832	1	6	1	8
54.483	4.5	Plus1	2943	1	2	1	4
60.983	4.5	Plus1	2427	1	3	1	4
66.483	4.5	Plus1	3463	0	7	1	8
72.483	4.5	Plus1	2032	1	9	1	10
78.983	4.5	Plus1	1939	1	6	1	7
96.483	4.5	LargeProblem	4823	1	3	8	11
102.483	4.5	LargeProblem	4367	1	6	5	11
108.983	4.5	LargeProblem	0	0	4	7	12
114.483	4.5	LargeProblem	32	0	8	5	15
120.483	4.5	LargeProblem	4488	1	8	4	13
125.983	4.5	LargeProblem	3811	0	9	2	13
144.483	4.5	Plus1	1967	1	5	1	6
150.483	4.5	Plus1	2463	1	9	1	12
155.983	4.5	Plus1	2387	1	2	1	3
162.483	4.5	Plus1	4887	1	5	1	7
167.983	4.5	Plus1	3523	1	4	1	7
173.983	4.5	Plus1	1763	1	8	1	11
186.483	4.5	SmallProblem	2527	1	2	6	9
191.983	4.5	SmallProblem	3939	1	3	2	7
198.483	4.5	SmallProblem	4975	1	4	6	11
204.483	4.5	SmallProblem	4743	1	5	2	7
210.983	4.5	SmallProblem	4643	1	3	5	10
216.483	4.5	SmallProblem	3311	1	3	7	10
234.483	4.5	SmallProblem	3407	1	4	3	7
240.983	4.5	SmallProblem	3155	1	7	2	10
246.483	4.5	SmallProblem	2159	1	5	4	9
252.483	4.5	SmallProblem	2711	1	2	8	10
257.983	4.5	SmallProblem	3075	0	2	4	6
263.983	4.5	SmallProblem	5875	1	6	3	11
