onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	1975	1	6	5	11
12.983	4.5	LargeProblem	2283	1	8	5	15
20.633	4.5	LargeProblem	3041	1	5	9	14
24.483	4.5	LargeProblem	1823	1	3	8	11
30.983	4.5	LargeProblem	3123	0	4	7	12
36.483	4.5	LargeProblem	3247	0	7	6	13
54.483	4.5	SmallProblem	1847	1	7	2	10
60.983	4.5	SmallProblem	1851	1	4	3	7
66.983	4.5	SmallProblem	3203	1	5	2	7
72.483	4.5	SmallProblem	2071	1	5	4	9
78.483	4.5	SmallProblem	2543	1	6	3	11
84.983	4.5	SmallProblem	2715	1	2	6	9
96.483	4.5	LargeProblem	3959	1	9	3	12
102.483	4.5	LargeProblem	3839	1	8	4	13
108.983	4.5	LargeProblem	2515	1	9	2	13
114.483	4.5	LargeProblem	2599	0	4	9	13
120.983	4.5	LargeProblem	3379	1	5	7	14
126.983	4.5	LargeProblem	2859	0	6	8	15
138.483	4.5	SmallProblem	1439	1	2	8	10
144.983	4.5	SmallProblem	3155	1	2	4	6
150.983	4.5	SmallProblem	2283	1	3	5	10
156.483	4.5	SmallProblem	2703	1	4	6	11
162.483	4.5	SmallProblem	1767	1	3	2	7
167.983	4.5	SmallProblem	1467	1	3	7	10
186.483	4.5	Plus1	1359	1	4	1	7
191.984	4.5	Plus1	3178	1	9	1	10
198.484	4.5	Plus1	1846	1	5	1	6
204.484	4.5	Plus1	1590	1	2	1	4
210.984	4.5	Plus1	1898	1	2	1	3
216.484	4.5	Plus1	1414	1	3	1	4
228.484	4.5	Plus1	1614	1	5	1	7
234.984	4.5	Plus1	1850	1	9	1	12
240.484	4.5	Plus1	1390	1	6	1	7
246.484	4.5	Plus1	1702	0	7	1	8
252.984	4.5	Plus1	2466	1	6	1	8
258.484	4.5	Plus1	1894	1	8	1	11
