onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	Plus1	1576	1	6	1	7
12.983	4.5	Plus1	2124	1	9	1	12
18.983	4.5	Plus1	2244	1	3	1	5
24.483	4.5	Plus1	5272	1	5	1	8
30.483	4.5	Plus1	2216	1	8	1	11
36.983	4.5	Plus1	1708	1	7	1	8
48.483	4.5	LargeProblem	5552	1	9	4	14
54.983	4.5	LargeProblem	3252	0	3	9	13
60.983	4.5	LargeProblem	3692	1	7	4	11
66.483	4.5	LargeProblem	4568	1	9	5	16
72.983	4.5	LargeProblem	4284	0	4	8	12
78.983	4.5	LargeProblem	4324	1	8	6	14
90.483	4.5	LargeProblem	3096	1	5	6	13
96.483	4.5	LargeProblem	3608	1	2	9	11
102.983	4.5	LargeProblem	2828	1	6	7	14
108.483	4.5	LargeProblem	3880	1	8	3	13
114.483	4.5	LargeProblem	5040	0	7	5	12
119.983	4.5	LargeProblem	2524	0	5	8	13
138.483	4.5	SmallProblem	5080	1	3	6	9
144.483	4.5	SmallProblem	2896	1	8	2	11
150.983	4.5	SmallProblem	4212	0	4	2	8
156.483	4.5	SmallProblem	5696	1	4	5	10
162.983	4.5	SmallProblem	2492	1	2	3	5
168.983	4.5	SmallProblem	4420	1	2	7	9
186.483	4.5	SmallProblem	3488	1	7	3	12
192.483	4.5	SmallProblem	4600	1	3	4	9
198.983	4.5	SmallProblem	4852	1	6	4	10
204.483	4.5	SmallProblem	3152	1	5	3	8
210.483	4.5	SmallProblem	2144	1	6	2	8
216.983	4.5	SmallProblem	3348	0	2	5	8
228.483	4.5	Plus1	3008	1	4	1	6
234.983	4.5	Plus1	2820	1	8	1	9
240.483	4.5	Plus1	2008	1	2	1	3
246.483	4.5	Plus1	1848	1	3	1	4
252.983	4.5	Plus1	1756	1	4	1	5
258.483	4.5	Plus1	1648	1	7	1	9
