onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.466	4.5	Plus1	1280	1	3	1	4
12.483	4.5	Plus1	1495	1	6	1	8
17.983	4.5	Plus1	1419	1	5	1	7
24.483	4.5	Plus1	1648	1	2	1	3
29.983	4.5	Plus1	1891	1	6	1	7
35.983	4.5	Plus1	1316	1	9	1	10
54.483	4.5	LargeProblem	2128	1	3	8	11
60.483	4.5	LargeProblem	2008	1	4	7	12
65.983	4.5	LargeProblem	2356	1	4	9	13
72.483	4.5	LargeProblem	3960	1	9	3	12
77.983	4.5	LargeProblem	3916	1	8	5	15
83.983	4.5	LargeProblem	2196	1	6	5	11
96.483	4.5	Plus1	3200	1	9	1	12
102.483	4.5	Plus1	2672	1	2	1	4
107.983	4.5	Plus1	1836	1	5	1	6
114.483	4.5	Plus1	3088	1	7	1	8
119.983	4.5	Plus1	2212	1	4	1	7
126.483	4.5	Plus1	2208	1	8	1	11
138.483	4.5	SmallProblem	1936	1	5	4	9
144.983	4.5	SmallProblem	2028	1	3	7	10
150.983	4.5	SmallProblem	3124	1	4	6	11
156.483	4.5	SmallProblem	2144	1	2	8	10
162.484	4.5	SmallProblem	2031	1	7	2	10
168.984	4.5	SmallProblem	3747	1	4	3	7
180.484	4.5	SmallProblem	2535	1	6	3	11
186.984	4.5	SmallProblem	1963	1	2	6	9
192.484	4.5	SmallProblem	2951	1	2	4	6
198.484	4.5	SmallProblem	2767	1	3	5	10
203.984	4.5	SmallProblem	3563	1	3	2	7
210.484	4.5	SmallProblem	2103	1	5	2	7
228.467	4.5	LargeProblem	2536	1	6	8	15
233.984	4.5	LargeProblem	3963	1	5	9	14
239.984	4.5	LargeProblem	0	0	8	4	13
246.484	4.5	LargeProblem	3199	1	9	2	13
252.484	4.5	LargeProblem	5031	1	5	7	14
258.967	4.5	LargeProblem	1940	1	7	6	13
