onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	3821	1	8	4	13
12.483	4.5	LargeProblem	3893	0	5	9	14
18.0	4.5	LargeProblem	2608	1	4	9	13
24.483	4.5	LargeProblem	2133	1	6	5	11
30.483	4.5	LargeProblem	3469	0	9	2	13
36.983	4.5	LargeProblem	0	0	4	7	12
54.483	4.5	SmallProblem	2717	1	6	3	11
60.483	4.5	SmallProblem	2637	0	7	2	10
65.983	4.5	SmallProblem	2489	1	4	6	11
72.483	4.5	SmallProblem	1573	1	5	4	9
77.983	4.5	SmallProblem	1945	1	5	2	7
83.983	4.5	SmallProblem	2633	1	2	6	9
102.483	4.5	SmallProblem	2429	1	2	4	6
107.983	4.5	SmallProblem	2025	1	4	3	7
113.983	4.5	SmallProblem	2994	1	3	7	10
120.483	4.5	SmallProblem	2077	1	3	2	7
126.483	4.5	SmallProblem	3237	1	3	5	10
132.983	4.5	SmallProblem	3057	1	2	8	10
144.483	4.5	Plus1	3717	1	6	1	8
150.483	4.5	Plus1	2045	1	4	1	7
156.983	4.5	Plus1	2401	1	9	1	10
162.483	4.5	Plus1	1909	1	3	1	4
168.483	4.5	Plus1	1221	1	2	1	3
173.983	4.5	Plus1	1657	1	7	1	8
186.483	4.5	LargeProblem	4925	1	3	8	11
191.983	4.5	LargeProblem	3697	0	7	6	13
198.483	4.5	LargeProblem	3277	1	8	5	15
204.483	4.5	LargeProblem	4997	1	6	8	15
210.983	4.5	LargeProblem	1977	1	9	3	12
216.483	4.5	LargeProblem	4317	1	5	7	14
228.483	4.5	Plus1	4221	1	8	1	11
234.983	4.5	Plus1	1569	1	5	1	7
240.983	4.5	Plus1	2281	1	6	1	7
246.483	4.5	Plus1	1661	1	9	1	12
252.483	4.5	Plus1	1325	1	5	1	6
258.983	4.5	Plus1	1537	1	2	1	4
