onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	SmallProblem	1212	1	3	7	10
12.483	4.5	SmallProblem	1140	1	2	8	10
19.283	4.5	SmallProblem	1756	1	2	6	9
24.483	4.5	SmallProblem	1764	1	7	2	10
30.483	4.5	SmallProblem	1604	1	5	4	9
35.983	4.5	SmallProblem	1704	1	3	2	7
48.483	4.5	LargeProblem	3060	1	7	6	13
54.483	4.5	LargeProblem	2372	1	3	8	11
59.983	4.5	LargeProblem	1584	1	6	5	11
66.483	4.5	LargeProblem	1948	1	4	9	13
72.483	4.5	LargeProblem	2996	1	6	8	15
78.983	4.5	LargeProblem	2600	1	8	4	13
96.484	4.5	LargeProblem	1795	1	8	5	15
102.984	4.5	LargeProblem	2583	1	4	7	12
108.984	4.5	LargeProblem	2095	1	9	3	12
114.484	4.5	LargeProblem	1427	1	9	2	13
120.984	4.5	LargeProblem	1583	1	5	7	14
126.484	4.5	LargeProblem	2347	1	5	9	14
138.484	4.5	Plus1	1171	1	5	1	7
143.984	4.5	Plus1	1519	1	6	1	7
150.484	4.5	Plus1	1411	1	9	1	10
156.484	4.5	Plus1	1515	1	2	1	3
161.984	4.5	Plus1	1567	1	6	1	8
168.484	4.5	Plus1	1131	1	9	1	12
180.484	4.5	SmallProblem	1419	1	5	2	7
186.984	4.5	SmallProblem	1415	1	4	3	7
192.984	4.5	SmallProblem	1663	1	2	4	6
198.484	4.5	SmallProblem	1747	1	3	5	10
204.484	4.5	SmallProblem	2643	1	4	6	11
209.984	4.5	SmallProblem	3159	1	6	3	11
228.484	4.5	Plus1	1211	1	5	1	6
234.484	4.5	Plus1	1323	1	2	1	4
239.984	4.5	Plus1	1399	1	8	1	11
246.484	4.5	Plus1	1219	1	7	1	8
251.984	4.5	Plus1	1263	1	3	1	4
257.984	4.5	Plus1	1519	1	4	1	7
