onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	SmallProblem	1316	1	3	7	10
11.983	4.5	SmallProblem	1736	1	6	3	11
18.783	4.5	SmallProblem	1896	1	3	5	10
24.483	4.5	SmallProblem	1620	1	7	2	10
30.983	4.5	SmallProblem	2408	1	2	4	6
36.983	4.5	SmallProblem	2840	1	4	6	11
54.483	4.5	SmallProblem	1668	1	4	3	7
60.983	4.5	SmallProblem	1816	1	3	2	7
66.983	4.5	SmallProblem	3128	1	2	6	9
72.483	4.5	SmallProblem	1492	1	2	8	10
78.483	4.5	SmallProblem	1924	1	5	4	9
84.983	4.5	SmallProblem	1752	1	5	2	7
96.483	4.5	LargeProblem	3316	0	9	3	12
102.483	4.5	LargeProblem	4748	1	4	7	12
107.967	4.5	LargeProblem	2640	1	5	7	14
114.483	4.5	LargeProblem	2252	1	9	2	13
119.983	4.5	LargeProblem	3584	1	4	9	13
126.483	4.5	LargeProblem	3716	1	5	9	14
144.484	4.5	Plus1	1499	1	6	1	7
150.984	4.5	Plus1	3127	1	6	1	8
156.984	4.5	Plus1	3087	1	2	1	4
162.484	4.5	Plus1	2587	1	3	1	4
168.484	4.5	Plus1	1523	1	5	1	7
174.984	4.5	Plus1	2511	1	2	1	3
186.484	4.5	Plus1	2403	1	8	1	11
192.984	4.5	Plus1	2423	1	9	1	10
198.484	4.5	Plus1	2411	1	9	1	12
204.484	4.5	Plus1	2587	1	7	1	8
209.984	4.5	Plus1	2127	1	5	1	6
215.984	4.5	Plus1	3903	1	4	1	7
234.484	4.5	LargeProblem	1539	1	6	5	11
239.984	4.5	LargeProblem	2935	1	8	4	13
246.484	4.5	LargeProblem	3139	1	7	6	13
252.484	4.5	LargeProblem	2259	1	8	5	15
258.984	4.5	LargeProblem	2543	1	3	8	11
264.984	4.5	LargeProblem	4135	0	6	8	15
