onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.417	4.5	SmallProblem	1714	1	3	4	9
11.933	4.5	SmallProblem	1718	1	2	5	8
17.933	4.5	SmallProblem	1702	1	2	7	9
24.433	4.5	SmallProblem	1642	1	4	2	8
30.433	4.5	SmallProblem	1938	1	3	6	9
35.933	4.5	SmallProblem	1726	1	6	2	8
48.433	4.5	LargeProblem	2458	1	8	6	14
53.933	4.5	LargeProblem	2606	1	7	5	12
59.933	4.5	LargeProblem	1494	1	2	9	11
66.433	4.5	LargeProblem	3722	1	7	4	11
72.433	4.5	LargeProblem	3162	1	9	5	16
78.933	4.5	LargeProblem	2830	1	5	6	13
90.433	4.5	LargeProblem	2146	1	8	3	13
96.933	4.5	LargeProblem	2598	1	5	8	13
102.433	4.5	LargeProblem	3490	1	3	9	13
108.433	4.5	LargeProblem	2730	1	9	4	14
113.933	4.5	LargeProblem	1766	1	4	8	12
119.933	4.5	LargeProblem	3846	1	6	7	14
138.433	4.5	Plus1	1826	1	4	1	5
143.933	4.5	Plus1	2814	1	8	1	9
149.933	4.5	Plus1	1614	1	5	1	8
156.433	4.5	Plus1	1434	1	2	1	3
162.433	4.5	Plus1	1610	1	6	1	7
168.933	4.5	Plus1	2214	1	7	1	8
186.433	4.5	Plus1	1682	1	9	1	12
192.433	4.5	Plus1	1930	1	7	1	9
198.933	4.5	Plus1	2854	1	4	1	6
204.433	4.5	Plus1	1754	1	8	1	11
210.433	4.5	Plus1	1642	1	3	1	4
215.933	4.5	Plus1	1678	1	3	1	5
228.433	4.5	SmallProblem	1922	1	2	3	5
234.433	4.5	SmallProblem	2418	1	8	2	11
240.933	4.5	SmallProblem	1694	1	6	4	10
246.433	4.5	SmallProblem	2650	1	5	3	8
252.933	4.5	SmallProblem	1982	1	7	3	12
258.933	4.5	SmallProblem	1997	1	4	5	10
