onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.383	4.5	SmallProblem	1658	1	4	5	10
12.9	4.5	SmallProblem	1157	1	2	3	5
18.9	4.5	SmallProblem	1901	0	8	2	11
24.4	4.5	SmallProblem	2657	1	4	2	8
30.4	4.5	SmallProblem	1961	1	3	4	9
36.9	4.5	SmallProblem	1245	1	2	7	9
48.4	4.5	Plus1	1345	1	8	1	9
54.9	4.5	Plus1	1990	1	3	1	5
60.4	4.5	Plus1	1465	1	7	1	8
66.4	4.5	Plus1	1505	1	4	1	6
71.9	4.5	Plus1	1669	0	2	1	3
77.9	4.5	Plus1	1982	1	9	1	12
90.4	4.5	LargeProblem	2705	1	4	8	12
95.9	4.5	LargeProblem	1725	1	5	8	13
101.9	4.5	LargeProblem	2341	1	5	6	13
108.4	4.5	LargeProblem	1913	0	8	3	13
113.9	4.5	LargeProblem	0	0	3	9	13
119.9	4.5	LargeProblem	2021	1	7	5	12
132.4	4.5	SmallProblem	1361	1	6	4	10
137.9	4.5	SmallProblem	1405	1	3	6	9
144.4	4.5	SmallProblem	3137	0	7	3	12
150.4	4.5	SmallProblem	1689	1	5	3	8
156.9	4.5	SmallProblem	3021	1	2	5	8
162.4	4.5	SmallProblem	1505	1	6	2	8
180.4	4.5	LargeProblem	2849	1	9	4	14
186.9	4.5	LargeProblem	3621	1	2	9	11
192.9	4.5	LargeProblem	4381	1	9	5	16
198.4	4.5	LargeProblem	2505	1	6	7	14
204.9	4.5	LargeProblem	2525	1	8	6	14
210.4	4.5	LargeProblem	3289	1	7	4	11
228.4	4.5	Plus1	1737	1	4	1	5
233.9	4.5	Plus1	1997	0	7	1	9
240.4	4.5	Plus1	3017	1	5	1	8
246.4	4.5	Plus1	2161	1	6	1	7
252.9	4.5	Plus1	3525	1	8	1	11
258.9	4.5	Plus1	2173	1	3	1	4
