onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.133	4.5	LargeProblem	4474	1	8	3	13
12.15	4.5	LargeProblem	1785	1	2	9	11
17.95	4.5	LargeProblem	3025	1	5	6	13
24.15	4.5	LargeProblem	2521	1	7	4	11
29.65	4.5	LargeProblem	2501	1	5	8	13
36.15	4.5	LargeProblem	2697	1	3	9	13
54.15	4.5	SmallProblem	2753	1	4	5	10
60.65	4.5	SmallProblem	1765	1	2	7	9
66.65	4.5	SmallProblem	1597	1	6	2	8
72.15	4.5	SmallProblem	2577	1	7	3	12
78.65	4.5	SmallProblem	2717	1	5	3	8
84.65	4.5	SmallProblem	4045	1	6	4	10
102.15	4.5	Plus1	2049	1	3	1	4
108.15	4.5	Plus1	2329	1	8	1	11
114.65	4.5	Plus1	2037	1	7	1	9
120.15	4.5	Plus1	1929	1	2	1	3
126.15	4.5	Plus1	1633	1	5	1	8
132.633	4.5	Plus1	2246	1	4	1	6
144.15	4.5	LargeProblem	2777	1	4	8	12
150.15	4.5	LargeProblem	3201	1	9	4	14
156.65	4.5	LargeProblem	2837	1	8	6	14
162.15	4.5	LargeProblem	3105	1	9	5	16
168.65	4.5	LargeProblem	3845	1	6	7	14
174.65	4.5	LargeProblem	3861	1	7	5	12
186.15	4.5	SmallProblem	1945	1	8	2	11
192.65	4.5	SmallProblem	2437	1	2	5	8
198.15	4.5	SmallProblem	2561	1	3	6	9
204.15	4.5	SmallProblem	2081	1	2	3	5
210.65	4.5	SmallProblem	2229	1	4	2	8
216.65	4.5	SmallProblem	3173	1	3	4	9
228.15	4.5	Plus1	1609	1	3	1	5
234.65	4.5	Plus1	2037	1	8	1	9
240.15	4.5	Plus1	1753	0	7	1	8
246.15	4.5	Plus1	1553	1	6	1	7
252.65	4.5	Plus1	1941	1	4	1	5
258.15	4.5	Plus1	2009	1	9	1	12
