onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	SmallProblem	2296	0	3	6	9
11.967	4.5	SmallProblem	3284	1	3	4	9
18.85	4.5	SmallProblem	2272	1	2	7	9
24.483	4.5	SmallProblem	3175	1	6	2	8
30.983	4.5	SmallProblem	5107	1	2	5	8
36.967	4.5	SmallProblem	1715	0	7	3	12
48.483	4.5	Plus1	1839	1	8	1	9
54.483	4.5	Plus1	2615	1	4	1	5
59.983	4.5	Plus1	2187	1	5	1	8
66.483	4.5	Plus1	1536	1	2	1	3
71.983	4.5	Plus1	1539	1	6	1	7
77.983	4.5	Plus1	2483	1	7	1	9
90.483	4.5	SmallProblem	0	0	4	5	10
95.983	4.5	SmallProblem	547	0	5	3	8
101.983	4.5	SmallProblem	2659	1	2	3	5
108.483	4.5	SmallProblem	2519	0	6	4	10
114.483	4.5	SmallProblem	3831	1	4	2	8
120.983	4.5	SmallProblem	3875	1	8	2	11
138.483	4.5	LargeProblem	3951	1	9	4	14
144.483	4.5	LargeProblem	3703	1	5	6	13
150.983	4.5	LargeProblem	1403	1	4	8	12
156.483	4.5	LargeProblem	3847	1	2	9	11
162.483	4.5	LargeProblem	1527	0	6	7	14
168.967	4.5	LargeProblem	2995	0	3	9	13
186.483	4.5	LargeProblem	2527	1	9	5	16
192.483	4.5	LargeProblem	3391	1	8	3	13
197.983	4.5	LargeProblem	3459	1	7	4	11
204.483	4.5	LargeProblem	3111	0	7	5	12
210.483	4.5	LargeProblem	2959	1	8	6	14
215.983	4.5	LargeProblem	4195	1	5	8	13
228.483	4.5	Plus1	2143	1	3	1	5
234.483	4.5	Plus1	2799	1	7	1	8
239.983	4.5	Plus1	2995	1	3	1	4
246.483	4.5	Plus1	2839	1	9	1	12
252.483	4.5	Plus1	4799	1	4	1	6
258.967	4.5	Plus1	1883	1	8	1	11
