onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	SmallProblem	0	0	2	3	5
11.984	4.5	SmallProblem	803	1	4	2	8
18.484	4.5	SmallProblem	3735	1	4	5	10
24.484	4.5	SmallProblem	3743	1	5	3	8
30.984	4.5	SmallProblem	3419	1	2	7	9
36.484	4.5	SmallProblem	3839	1	2	5	8
48.484	4.5	LargeProblem	5575	1	8	6	14
54.967	4.5	LargeProblem	3292	0	4	8	12
60.984	4.5	LargeProblem	0	0	8	3	13
66.484	4.5	LargeProblem	135	1	6	7	14
72.984	4.5	LargeProblem	5331	1	5	8	13
78.467	4.5	LargeProblem	4736	1	7	5	12
90.484	4.5	Plus1	2535	1	3	1	5
96.984	4.5	Plus1	4043	1	8	1	11
102.484	4.5	Plus1	4759	1	4	1	5
108.467	4.5	Plus1	2048	1	2	1	3
114.984	4.5	Plus1	2987	1	7	1	9
120.984	4.5	Plus1	2923	1	7	1	8
138.484	4.5	Plus1	2127	1	5	1	8
144.484	4.5	Plus1	4447	1	9	1	12
149.984	4.5	Plus1	1723	1	6	1	7
156.484	4.5	Plus1	1855	1	8	1	9
162.484	4.5	Plus1	1623	1	3	1	4
167.984	4.5	Plus1	1595	1	4	1	6
180.484	4.5	LargeProblem	3519	1	2	9	11
186.484	4.5	LargeProblem	4343	1	9	4	14
191.984	4.5	LargeProblem	4355	1	7	4	11
198.484	4.5	LargeProblem	3039	1	3	9	13
204.484	4.5	LargeProblem	4391	1	9	5	16
209.984	4.5	LargeProblem	2523	0	5	6	13
228.484	4.5	SmallProblem	5383	0	8	2	11
233.967	4.5	SmallProblem	0	0	6	2	8
239.984	4.5	SmallProblem	187	0	7	3	12
246.484	4.5	SmallProblem	5119	1	3	4	9
252.467	4.5	SmallProblem	5384	1	3	6	9
257.967	4.5	SmallProblem	1716	0	6	4	10
