onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	Plus1	1337	1	7	1	8
12.983	4.5	Plus1	1285	1	2	1	3
18.483	4.5	Plus1	1137	1	4	1	7
24.484	4.5	Plus1	1536	1	5	1	7
29.984	4.5	Plus1	1428	1	6	1	7
35.984	4.5	Plus1	1204	1	6	1	8
54.484	4.5	LargeProblem	1576	1	4	7	12
60.484	4.5	LargeProblem	1192	0	8	5	15
66.984	4.5	LargeProblem	1036	0	3	8	11
72.484	4.5	LargeProblem	2200	0	9	3	12
78.484	4.5	LargeProblem	744	0	6	8	15
83.984	4.5	LargeProblem	924	0	4	9	13
102.484	4.5	SmallProblem	776	1	3	2	7
108.484	4.5	SmallProblem	1312	1	5	4	9
114.984	4.5	SmallProblem	1524	0	2	4	6
120.484	4.5	SmallProblem	1248	1	4	3	7
126.984	4.5	SmallProblem	1332	0	3	7	10
132.484	4.5	SmallProblem	1176	1	4	6	11
150.484	4.5	SmallProblem	1696	1	5	2	7
155.984	4.5	SmallProblem	1780	1	2	8	10
161.984	4.5	SmallProblem	1052	0	6	3	11
168.484	4.5	SmallProblem	1056	1	3	5	10
173.984	4.5	SmallProblem	1404	1	2	6	9
179.984	4.5	SmallProblem	1036	0	7	2	10
192.484	4.5	Plus1	1360	1	9	1	10
197.984	4.5	Plus1	1388	1	5	1	6
204.484	4.5	Plus1	1040	0	8	1	11
210.484	4.5	Plus1	2064	1	3	1	4
216.984	4.5	Plus1	1172	1	9	1	12
222.484	4.5	Plus1	1440	0	2	1	4
234.484	4.5	LargeProblem	1056	0	6	5	11
240.984	4.5	LargeProblem	1636	1	7	6	13
246.984	4.5	LargeProblem	1188	0	5	7	14
252.484	4.5	LargeProblem	1552	1	8	4	13
258.984	4.5	LargeProblem	924	1	5	9	14
264.484	4.5	LargeProblem	1712	1	9	2	13
