onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	Plus1	1737	1	6	1	7
11.983	4.5	Plus1	1925	1	8	1	9
17.983	4.5	Plus1	1773	1	4	1	5
24.483	4.5	Plus1	2553	1	5	1	8
30.483	4.5	Plus1	3873	1	3	1	5
35.983	4.5	Plus1	2021	1	4	1	6
48.483	4.5	SmallProblem	3193	1	5	3	8
53.983	4.5	SmallProblem	3461	1	7	3	12
59.983	4.5	SmallProblem	1909	1	2	7	9
66.483	4.5	SmallProblem	2825	1	6	4	10
72.484	4.5	SmallProblem	1736	1	6	2	8
77.984	4.5	SmallProblem	2540	1	8	2	11
96.484	4.5	LargeProblem	0	0	5	8	13
102.484	4.5	LargeProblem	4545	1	4	8	12
108.984	4.5	LargeProblem	2636	1	7	4	11
114.484	4.5	LargeProblem	3168	1	3	9	13
120.984	4.5	LargeProblem	3620	1	5	6	13
126.484	4.5	LargeProblem	3912	1	8	6	14
138.484	4.5	Plus1	1888	1	3	1	4
143.984	4.5	Plus1	2556	1	8	1	11
150.484	4.5	Plus1	1848	1	2	1	3
156.484	4.5	Plus1	1824	1	7	1	8
161.984	4.5	Plus1	2404	1	9	1	12
167.984	4.5	Plus1	2172	1	7	1	9
186.484	4.5	LargeProblem	0	0	6	7	14
191.984	4.5	LargeProblem	2684	1	8	3	13
197.984	4.5	LargeProblem	4324	1	9	5	16
204.484	4.5	LargeProblem	4008	1	7	5	12
209.984	4.5	LargeProblem	4292	1	9	4	14
216.484	4.5	LargeProblem	2256	1	2	9	11
234.484	4.5	SmallProblem	2552	1	4	2	8
239.984	4.5	SmallProblem	4212	1	4	5	10
246.484	4.5	SmallProblem	4168	1	3	4	9
252.484	4.5	SmallProblem	2408	1	2	5	8
257.984	4.5	SmallProblem	2300	0	3	6	9
264.484	4.5	SmallProblem	1864	1	2	3	5
