onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	Plus1	1347	1	3	1	4
12.484	4.5	Plus1	2442	1	5	1	6
19.367	4.5	Plus1	1311	1	9	1	12
24.484	4.5	Plus1	1650	1	8	1	11
30.484	4.5	Plus1	1202	1	7	1	8
36.984	4.5	Plus1	1294	1	2	1	3
48.484	4.5	LargeProblem	3482	1	8	4	13
54.984	4.5	LargeProblem	2206	1	4	9	13
60.984	4.5	LargeProblem	3438	1	6	8	15
66.484	4.5	LargeProblem	3402	1	5	7	14
72.984	4.5	LargeProblem	3142	1	5	9	14
78.984	4.5	LargeProblem	2446	1	8	5	15
96.484	4.5	Plus1	2306	1	5	1	7
102.984	4.5	Plus1	2062	1	6	1	7
108.984	4.5	Plus1	1910	1	6	1	8
114.484	4.5	Plus1	1522	1	2	1	4
120.984	4.5	Plus1	1246	1	9	1	10
126.984	4.5	Plus1	2038	1	4	1	7
144.484	4.5	LargeProblem	2530	1	4	7	12
150.484	4.5	LargeProblem	1930	1	3	8	11
156.984	4.5	LargeProblem	2134	1	6	5	11
162.484	4.5	LargeProblem	2466	1	9	3	12
168.984	4.5	LargeProblem	2678	1	7	6	13
174.484	4.5	LargeProblem	2194	1	9	2	13
186.484	4.5	SmallProblem	2634	1	2	6	9
191.984	4.5	SmallProblem	1438	1	5	4	9
198.484	4.5	SmallProblem	1818	1	2	8	10
204.484	4.5	SmallProblem	2234	1	3	7	10
209.984	4.5	SmallProblem	2446	1	3	5	10
215.984	4.5	SmallProblem	1782	1	6	3	11
228.484	4.5	SmallProblem	2210	1	7	2	10
233.984	4.5	SmallProblem	2638	1	2	4	6
240.484	4.5	SmallProblem	1922	1	5	2	7
246.468	4.5	SmallProblem	3530	1	4	6	11
252.984	4.5	SmallProblem	2566	1	3	2	7
258.984	4.5	SmallProblem	1950	1	4	3	7
