onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.466	4.5	SmallProblem	2532	0	4	5	10
12.466	4.5	SmallProblem	1884	1	4	2	8
17.966	4.5	SmallProblem	2480	1	2	3	5
24.466	4.5	SmallProblem	2052	1	7	3	12
29.967	4.5	SmallProblem	2239	0	2	5	8
36.467	4.5	SmallProblem	2971	1	3	6	9
54.467	4.5	LargeProblem	2259	1	4	8	12
59.967	4.5	LargeProblem	2751	1	2	9	11
66.467	4.5	LargeProblem	1739	1	8	6	14
72.467	4.5	LargeProblem	2859	1	5	6	13
77.967	4.5	LargeProblem	2647	1	8	3	13
84.467	4.5	LargeProblem	4939	1	9	5	16
96.467	4.5	Plus1	2299	1	6	1	7
101.967	4.5	Plus1	2639	1	3	1	4
108.467	4.5	Plus1	1963	1	7	1	8
114.467	4.5	Plus1	3139	1	7	1	9
120.967	4.5	Plus1	2335	1	4	1	5
126.467	4.5	Plus1	0	0	4	1	6
144.467	4.5	Plus1	2483	1	5	1	8
149.967	4.5	Plus1	2167	1	8	1	11
156.467	4.5	Plus1	2315	1	3	1	5
162.467	4.5	Plus1	1707	1	2	1	3
168.967	4.5	Plus1	2055	1	9	1	12
174.467	4.5	Plus1	1691	1	8	1	9
186.467	4.5	SmallProblem	2867	1	2	7	9
191.967	4.5	SmallProblem	3679	1	6	4	10
198.467	4.5	SmallProblem	2651	1	3	4	9
204.467	4.5	SmallProblem	2091	1	6	2	8
210.967	4.5	SmallProblem	1775	1	5	3	8
216.467	4.5	SmallProblem	3083	1	8	2	11
228.467	4.5	LargeProblem	2627	1	7	5	12
234.967	4.5	LargeProblem	2223	0	3	9	13
240.467	4.5	LargeProblem	3123	1	7	4	11
246.467	4.5	LargeProblem	0	0	6	7	14
251.967	4.5	LargeProblem	2847	1	5	8	13
258.467	4.5	LargeProblem	2371	1	9	4	14
