onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	LargeProblem	3713	0	9	5	16
12.983	4.5	LargeProblem	3701	1	8	3	13
18.833	4.5	LargeProblem	4291	1	6	7	14
24.467	4.5	LargeProblem	3089	1	8	6	14
30.983	4.5	LargeProblem	2365	1	7	5	12
36.983	4.5	LargeProblem	3013	1	5	6	13
48.483	4.5	SmallProblem	3530	1	4	2	8
54.983	4.5	SmallProblem	3949	1	3	6	9
60.983	4.5	SmallProblem	2429	1	7	3	12
66.483	4.5	SmallProblem	2969	1	2	5	8
72.483	4.5	SmallProblem	3177	1	2	7	9
78.983	4.5	SmallProblem	2621	1	8	2	11
96.483	4.5	Plus1	1881	1	2	1	3
102.983	4.5	Plus1	2613	1	4	1	6
108.483	4.5	Plus1	2969	1	9	1	12
114.483	4.5	Plus1	2361	1	6	1	7
119.983	4.5	Plus1	2597	1	7	1	8
125.983	4.5	Plus1	2661	1	8	1	11
138.483	4.5	LargeProblem	2937	1	7	4	11
143.983	4.5	LargeProblem	4005	1	9	4	14
150.483	4.5	LargeProblem	3049	1	4	8	12
156.483	4.5	LargeProblem	3089	1	5	8	13
162.983	4.5	LargeProblem	3005	1	2	9	11
168.483	4.5	LargeProblem	5249	1	3	9	13
186.483	4.5	Plus1	3129	1	3	1	4
192.983	4.5	Plus1	2669	1	3	1	5
198.983	4.5	Plus1	2333	1	4	1	5
204.483	4.5	Plus1	2585	1	7	1	9
210.483	4.5	Plus1	2249	1	5	1	8
215.983	4.5	Plus1	2485	1	8	1	9
234.483	4.5	SmallProblem	0	0	3	4	9
239.983	4.5	SmallProblem	437	0	6	4	10
246.483	4.5	SmallProblem	3033	1	5	3	8
252.484	4.5	SmallProblem	3976	1	4	5	10
258.984	4.5	SmallProblem	1996	1	2	3	5
264.984	4.5	SmallProblem	2460	1	6	2	8
