onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	Plus1	1170	1	9	1	12
11.983	4.5	Plus1	1390	0	5	1	7
18.483	4.5	Plus1	2258	1	9	1	10
24.483	4.5	Plus1	1858	1	3	1	4
29.983	4.5	Plus1	1462	1	6	1	7
36.483	4.5	Plus1	1258	1	7	1	8
48.483	4.5	SmallProblem	1562	0	5	4	9
54.983	4.5	SmallProblem	1902	1	6	3	11
60.483	4.5	SmallProblem	1578	0	4	6	11
66.483	4.5	SmallProblem	1666	0	5	2	7
71.983	4.5	SmallProblem	2702	1	7	2	10
78.483	4.5	SmallProblem	2458	1	3	5	10
96.484	4.5	SmallProblem	1441	0	3	7	10
101.984	4.5	SmallProblem	2917	0	3	2	7
108.484	4.5	SmallProblem	2321	1	4	3	7
114.484	4.5	SmallProblem	1921	1	2	4	6
120.984	4.5	SmallProblem	1477	1	2	8	10
126.484	4.5	SmallProblem	2122	1	2	6	9
138.484	4.5	LargeProblem	1306	0	5	7	14
144.984	4.5	LargeProblem	2469	1	9	3	12
150.984	4.5	LargeProblem	2110	1	8	5	15
156.484	4.5	LargeProblem	2618	0	9	2	13
162.984	4.5	LargeProblem	2030	1	6	8	15
168.984	4.5	LargeProblem	2046	1	6	5	11
186.484	4.5	Plus1	2090	1	2	1	4
192.984	4.5	Plus1	1758	1	4	1	7
198.484	4.5	Plus1	1946	0	6	1	8
204.484	4.5	Plus1	1986	1	5	1	6
210.984	4.5	Plus1	1134	1	2	1	3
216.484	4.5	Plus1	1594	1	8	1	11
234.484	4.5	LargeProblem	1826	0	3	8	11
240.984	4.5	LargeProblem	4270	0	4	7	12
246.984	4.5	LargeProblem	1502	0	5	9	14
252.484	4.5	LargeProblem	1690	1	4	9	13
258.984	4.5	LargeProblem	1590	1	8	4	13
264.484	4.5	LargeProblem	3466	0	7	6	13
