onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.484	4.5	LargeProblem	3317	0	4	7	12
12.984	4.5	LargeProblem	4145	0	5	9	14
20.667	4.5	LargeProblem	2582	1	3	8	11
24.484	4.5	LargeProblem	2534	0	8	4	13
29.984	4.5	LargeProblem	1825	1	6	8	15
35.984	4.5	LargeProblem	2417	1	8	5	15
48.484	4.5	LargeProblem	2637	1	7	6	13
53.984	4.5	LargeProblem	4569	1	9	2	13
59.984	4.5	LargeProblem	2961	0	4	9	13
66.484	4.5	LargeProblem	3245	0	6	5	11
72.484	4.5	LargeProblem	1221	0	5	7	14
78.984	4.5	LargeProblem	2817	1	9	3	12
96.484	4.5	SmallProblem	3829	1	4	6	11
102.984	4.5	SmallProblem	2729	1	5	4	9
108.984	4.5	SmallProblem	3673	0	3	7	10
114.484	4.5	SmallProblem	4285	1	4	3	7
120.984	4.5	SmallProblem	2953	1	2	6	9
126.984	4.5	SmallProblem	0	0	3	5	10
144.484	4.5	Plus1	2517	1	8	1	11
150.984	4.5	Plus1	2161	1	5	1	6
156.984	4.5	Plus1	1873	1	5	1	7
162.484	4.5	Plus1	1645	1	4	1	7
168.984	4.5	Plus1	2057	1	6	1	8
174.484	4.5	Plus1	1453	1	3	1	4
186.484	4.5	Plus1	2093	0	7	1	8
191.984	4.5	Plus1	1633	1	9	1	10
197.984	4.5	Plus1	1649	1	2	1	3
204.484	4.5	Plus1	1717	1	2	1	4
209.984	4.5	Plus1	1769	1	6	1	7
215.984	4.5	Plus1	1553	1	9	1	12
234.484	4.5	SmallProblem	2101	0	5	2	7
240.484	4.5	SmallProblem	3085	1	6	3	11
246.984	4.5	SmallProblem	2649	0	2	4	6
252.484	4.5	SmallProblem	3565	1	7	2	10
258.984	4.5	SmallProblem	2593	1	2	8	10
264.484	4.5	SmallProblem	3277	1	3	2	7
