onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.467	4.5	LargeProblem	4406	1	7	5	12
12.484	4.5	LargeProblem	3429	1	7	4	11
19.367	4.5	LargeProblem	0	0	3	9	13
24.484	4.5	LargeProblem	325	1	9	5	16
30.984	4.5	LargeProblem	2857	1	8	3	13
36.984	4.5	LargeProblem	3169	1	8	6	14
54.484	4.5	SmallProblem	3333	1	7	3	12
60.984	4.5	SmallProblem	4121	1	4	2	8
66.984	4.5	SmallProblem	1889	1	6	2	8
72.484	4.5	SmallProblem	1325	1	6	4	10
78.984	4.5	SmallProblem	2321	1	2	5	8
84.484	4.5	SmallProblem	1277	1	5	3	8
96.484	4.5	SmallProblem	1613	1	3	6	9
101.984	4.5	SmallProblem	2017	1	4	5	10
108.484	4.5	SmallProblem	2109	1	8	2	11
114.484	4.5	SmallProblem	2869	1	2	7	9
120.984	4.5	SmallProblem	1353	1	2	3	5
126.484	4.5	SmallProblem	1749	1	3	4	9
144.484	4.5	LargeProblem	4021	1	6	7	14
149.984	4.5	LargeProblem	3945	1	5	8	13
156.484	4.5	LargeProblem	1869	1	4	8	12
162.484	4.5	LargeProblem	2069	1	2	9	11
168.984	4.5	LargeProblem	3081	0	5	6	13
174.984	4.5	LargeProblem	1969	1	9	4	14
186.484	4.5	Plus1	1493	1	7	1	8
192.484	4.5	Plus1	1773	1	9	1	12
197.984	4.5	Plus1	1161	1	2	1	3
204.484	4.5	Plus1	1453	1	5	1	8
209.984	4.5	Plus1	1265	1	8	1	9
216.484	4.5	Plus1	1589	1	7	1	9
228.484	4.5	Plus1	2069	1	3	1	4
234.984	4.5	Plus1	1313	1	3	1	5
240.984	4.5	Plus1	2985	1	4	1	6
246.484	4.5	Plus1	1357	1	4	1	5
252.484	4.5	Plus1	2045	1	8	1	11
258.984	4.5	Plus1	1657	1	6	1	7
