onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	1044	1	9	5	16
12.483	4.5	LargeProblem	804	1	8	6	14
17.983	4.5	LargeProblem	1376	1	7	4	11
24.483	4.5	LargeProblem	796	1	5	6	13
29.983	4.5	LargeProblem	632	1	2	9	11
35.983	4.5	LargeProblem	856	1	9	4	14
54.483	4.5	SmallProblem	788	0	2	5	8
59.983	4.5	SmallProblem	896	1	6	2	8
66.483	4.5	SmallProblem	716	1	3	4	9
72.483	4.5	SmallProblem	884	1	2	3	5
78.983	4.5	SmallProblem	920	1	4	2	8
84.983	4.5	SmallProblem	784	1	2	7	9
96.483	4.5	SmallProblem	1036	1	7	3	12
102.483	4.5	SmallProblem	924	1	3	6	9
108.983	4.5	SmallProblem	896	1	5	3	8
114.483	4.5	SmallProblem	916	1	4	5	10
120.483	4.5	SmallProblem	948	1	8	2	11
126.983	4.5	SmallProblem	1304	1	6	4	10
144.483	4.5	Plus1	1100	1	8	1	9
150.983	4.5	Plus1	896	1	5	1	8
156.483	4.5	Plus1	884	1	4	1	5
162.483	4.5	Plus1	900	1	7	1	9
167.983	4.5	Plus1	1192	1	3	1	5
174.483	4.5	Plus1	812	1	2	1	3
192.483	4.5	LargeProblem	1124	1	7	5	12
197.984	4.5	LargeProblem	815	1	8	3	13
204.484	4.5	LargeProblem	1323	1	3	9	13
210.484	4.5	LargeProblem	843	1	4	8	12
215.984	4.5	LargeProblem	751	0	5	8	13
221.984	4.5	LargeProblem	1351	1	6	7	14
234.484	4.5	Plus1	1443	1	8	1	11
240.484	4.5	Plus1	1139	1	4	1	6
246.984	4.5	Plus1	839	1	7	1	8
252.484	4.5	Plus1	1027	1	9	1	12
258.984	4.5	Plus1	1319	1	3	1	4
264.484	4.5	Plus1	739	0	6	1	7
