onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.484	4.5	SmallProblem	2754	1	2	6	9
12.984	4.5	SmallProblem	1806	1	3	5	10
20.667	4.5	SmallProblem	0	0	3	7	10
24.484	4.5	SmallProblem	122	1	6	3	11
29.984	4.5	SmallProblem	2734	1	7	2	10
36.484	4.5	SmallProblem	1778	1	2	4	6
48.484	4.5	Plus1	1706	1	5	1	6
53.984	4.5	Plus1	2654	1	9	1	12
60.484	4.5	Plus1	2266	1	4	1	7
66.484	4.5	Plus1	1938	1	9	1	10
71.984	4.5	Plus1	2518	1	5	1	7
77.984	4.5	Plus1	2758	1	2	1	4
90.484	4.5	Plus1	2466	1	6	1	7
95.984	4.5	Plus1	1758	1	3	1	4
101.984	4.5	Plus1	2606	1	6	1	8
108.484	4.5	Plus1	3266	1	8	1	11
114.484	4.5	Plus1	2082	1	7	1	8
119.984	4.5	Plus1	2126	1	2	1	3
138.484	4.5	SmallProblem	0	0	4	6	11
144.484	4.5	SmallProblem	178	0	4	3	7
150.984	4.5	SmallProblem	2342	1	5	2	7
156.484	4.5	SmallProblem	3666	1	3	2	7
162.484	4.5	SmallProblem	4242	1	2	8	10
168.984	4.5	SmallProblem	2022	1	5	4	9
186.484	4.5	LargeProblem	2642	1	5	9	14
192.984	4.5	LargeProblem	4742	1	6	5	11
198.984	4.5	LargeProblem	62	1	9	3	12
204.484	4.5	LargeProblem	2618	1	5	7	14
210.984	4.5	LargeProblem	4694	0	3	8	11
216.984	4.5	LargeProblem	4190	1	4	9	13
228.484	4.5	LargeProblem	0	0	4	7	12
234.484	4.5	LargeProblem	3354	1	8	4	13
239.984	4.5	LargeProblem	598	1	9	2	13
246.484	4.5	LargeProblem	962	1	8	5	15
252.484	4.5	LargeProblem	866	0	6	8	15
258.984	4.5	LargeProblem	1542	0	7	6	13
