onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.367	4.5	LargeProblem	2209	1	2	9	11
12.883	4.5	LargeProblem	2525	1	9	5	16
19.2	4.5	LargeProblem	2472	1	8	3	13
24.383	4.5	LargeProblem	3065	1	5	6	13
30.883	4.5	LargeProblem	4653	1	5	8	13
36.367	4.5	LargeProblem	3617	1	4	8	12
48.384	4.5	Plus1	2064	1	7	1	8
54.884	4.5	Plus1	4580	1	3	1	4
60.367	4.5	Plus1	1593	1	9	1	12
66.384	4.5	Plus1	2008	1	5	1	8
72.884	4.5	Plus1	1988	1	4	1	6
78.384	4.5	Plus1	1592	1	4	1	5
90.384	4.5	Plus1	0	0	2	1	3
95.884	4.5	Plus1	2236	1	6	1	7
101.884	4.5	Plus1	1564	1	8	1	11
108.384	4.5	Plus1	3968	1	3	1	5
114.384	4.5	Plus1	2328	1	8	1	9
120.884	4.5	Plus1	1300	1	7	1	9
138.384	4.5	SmallProblem	3456	1	2	7	9
144.384	4.5	SmallProblem	1584	1	2	3	5
150.884	4.5	SmallProblem	1612	1	4	5	10
156.384	4.5	SmallProblem	2072	1	6	2	8
162.884	4.5	SmallProblem	1828	1	3	4	9
168.384	4.5	SmallProblem	3464	1	3	6	9
180.384	4.5	SmallProblem	2448	1	4	2	8
186.884	4.5	SmallProblem	1356	1	5	3	8
192.384	4.5	SmallProblem	4064	1	7	3	12
198.384	4.5	SmallProblem	4008	1	2	5	8
203.884	4.5	SmallProblem	0	0	8	2	11
209.884	4.5	SmallProblem	1764	1	6	4	10
228.384	4.5	LargeProblem	0	0	7	4	11
234.384	4.5	LargeProblem	3920	0	6	7	14
239.884	4.5	LargeProblem	0	0	8	6	14
246.384	4.5	LargeProblem	2568	1	7	5	12
251.884	4.5	LargeProblem	2388	1	9	4	14
258.384	4.5	LargeProblem	0	0	3	9	13
