onset	duration	trial_type	response_time	correct	left_number	right_number	verification
6.483	4.5	LargeProblem	2269	1	5	6	13
11.983	4.5	LargeProblem	2225	1	9	5	16
20.683	4.5	LargeProblem	0	0	3	9	13
24.483	4.5	LargeProblem	2053	1	4	8	12
30.983	4.5	LargeProblem	2529	1	8	3	13
36.983	4.5	LargeProblem	3513	1	6	7	14
54.483	4.5	SmallProblem	1534	1	6	4	10
60.983	4.5	SmallProblem	2529	1	3	4	9
66.483	4.5	SmallProblem	3333	1	5	3	8
72.483	4.5	SmallProblem	1613	1	2	5	8
78.983	4.5	SmallProblem	2713	1	6	2	8
84.483	4.5	SmallProblem	1693	1	2	3	5
102.483	4.5	Plus1	1373	1	4	1	5
107.983	4.5	Plus1	1737	1	5	1	8
114.484	4.5	Plus1	1692	1	8	1	9
120.484	4.5	Plus1	1836	1	3	1	4
126.984	4.5	Plus1	1344	1	7	1	8
132.484	4.5	Plus1	1460	1	8	1	11
144.484	4.5	Plus1	1988	1	7	1	9
150.984	4.5	Plus1	1936	1	6	1	7
156.984	4.5	Plus1	1320	1	4	1	6
162.484	4.5	Plus1	1364	1	2	1	3
168.484	4.5	Plus1	2284	1	3	1	5
173.984	4.5	Plus1	1752	1	9	1	12
192.484	4.5	SmallProblem	2460	1	7	3	12
198.484	4.5	SmallProblem	2588	1	8	2	11
204.984	4.5	SmallProblem	1993	1	2	7	9
210.484	4.5	SmallProblem	1684	1	4	5	10
216.984	4.5	SmallProblem	2688	1	4	2	8
222.484	4.5	SmallProblem	1692	1	3	6	9
234.484	4.5	LargeProblem	2500	1	8	6	14
240.984	4.5	LargeProblem	2112	1	7	5	12
246.984	4.5	LargeProblem	1704	1	2	9	11
252.484	4.5	LargeProblem	2548	1	9	4	14
258.984	4.5	LargeProblem	4032	1	5	8	13
264.484	4.5	LargeProblem	5276	0	7	4	11
